ID,Code departement,Commune
4715,92,RUEIL-MALMAISON
4716,6,LA ROQUETTE SUR SIAGNE
4717,75,PARIS 15
4718,75,PARIS 15
4719,77,VAIRES SUR MARNE
4720,91,YERRES
4721,75,PARIS 07
4722,78,HOUILLES
4723,92,NANTERRE
4724,34,PEROLS
4725,78,MAREIL-MARLY
4726,33,ARCACHON
4727,40,CAPBRETON
4728,75,PARIS 18
4729,75,PARIS 18
4730,75,PARIS 18
4731,92,MALAKOFF
4732,75,PARIS 05
4733,69,TASSIN-LA-DEMI-LUNE
4734,6,ANTIBES
4735,75,PARIS 11
4736,92,COURBEVOIE
4737,78,VERSAILLES
4738,75,PARIS 09
4739,75,PARIS 16
4740,30,BEAUCAIRE
4741,92,COURBEVOIE
4742,92,BOULOGNE-BILLANCOURT
4743,92,CLAMART
4744,75,PARIS 20
4745,75,PARIS 17
4746,75,PARIS 15
4747,92,LA GARENNE-COLOMBES
4748,75,PARIS 16
4749,33,LEGE-CAP-FERRET
4750,75,PARIS 17
4751,75,PARIS 12
4752,75,PARIS 15
4753,13,MARSEILLE 1ER
4754,92,BOULOGNE-BILLANCOURT
4755,92,COURBEVOIE
4756,75,PARIS 15
4757,75,PARIS 16
4758,75,PARIS 07
4759,92,PUTEAUX
4760,75,PARIS 14
4761,33,ARCACHON
4762,92,LEVALLOIS-PERRET
4763,75,PARIS 17
4764,75,PARIS 10
4765,92,GARCHES
4766,75,PARIS 14
4767,75,PARIS 15
4768,75,PARIS 08
4769,75,PARIS 16
4770,92,ASNIERES-SUR-SEINE
4771,75,PARIS 17
4772,75,PARIS 04
4773,75,PARIS 03
4774,75,PARIS 16
4775,75,PARIS 16
4776,75,PARIS 06
4777,50,SAINT-LO
4778,94,VILLENEUVE-SAINT-GEORGES
4779,76,MAROMME
4780,88,EPINAL
4781,13,MARSEILLE 3EME
4782,13,MARSEILLE 13EME
4783,88,VITTEL
4784,35,BREAL-SOUS-MONTFORT
4785,83,LA SEYNE SUR MER
4786,34,LAROQUE
4787,82,MONTAUBAN
4788,83,TOULON
4789,26,VALENCE
4790,54,LONGWY
4791,26,VALENCE
4792,30,SOMMIERES
4793,72,LE MANS
4794,26,MONTELIMAR
4795,62,CALAIS
4796,93,BOBIGNY
4797,60,COMPIEGNE
4798,63,CHATELGUYON
